134,96
409,44
301,6
194,64
34,76
20,15
259,91
373,89
203,99
314,98
83,93
137,15
357,17
214,47
162,1
148,92
352,74
152,23
340,46
88,63
87,89
34,71
397,97
398,81
91,26
330,68
111,87
294,38
10,44
75,85
193,2
396,46
129,80
226,74
266,91
108,42
148,91
241,68
194,82
254,40
20,29
296,51
77,28
192,100
264,28
360,16
106,99
235,70
74,72
57,16
257,99
386,92
263,77
410,86
231,18
359,89
396,37
381,44
71,30
207,37
7,72
231,99
344,8
290,92
56,71
347,21
412,20
274,21
77,21
405,51
156,17
360,23
252,29
171,97
117,63
411,69
325,66
110,22
165,94
368,38
357,12
394,6
158,55
179,78
316,77
134,76
101,55
398,42
121,76
28,35
285,65
381,77
18,9
92,0
40,38
185,85
386,46
154,50
228,29
125,72
165,71
275,68
258,20
251,69
214,75
17,80
145,27
94,70
205,65
315,90
138,10
340,66
146,77
39,79
370,98
371,80
336,30
211,68
68,16
71,5
54,71
110,32
399,71
130,34
115,87
80,19
225,96
16,69
256,57
94,73
372,96
340,73
220,44
313,41
81,69
373,15
53,55
181,98
174,67
232,70
33,43
271,17
150,56
236,82
256,48
352,100
377,92
398,63
74,4
0,53
277,28
99,20
1,42
349,15
78,40
211,82
374,57
179,61
325,38
369,84
78,91
376,2
214,92
19,94
20,80
222,12
192,47
320,20
198,21
302,23
13,96
289,34
217,74
366,48
150,91
12,88
72,72
273,57
399,82
329,36
115,42
5,55
155,61
88,72
330,13
42,76
6,94
160,31
363,79
0,3
202,67
277,46
191,39
154,17
61,51
9,53
155,50
69,19
415,59
254,17
37,58
301,64
49,47
178,64
326,72
63,17
57,72
403,52
386,4
300,15
240,34
204,56
97,82
79,38
354,54
118,7
318,48
357,91
375,33
269,63
287,85
98,51
372,67
102,92
412,92
160,45
309,9
166,87
242,28
391,72
57,81
368,31
225,45
378,72
214,9
342,50
197,79
273,44
26,89
44,3
362,17
188,72
209,85
355,50
377,1
217,53
417,0
242,23
260,7
156,80
213,33
50,56
182,78
403,66
312,8
147,73
368,101
169,84
5,43
62,84
390,10
122,92
86,78
111,50
148,40
405,12
6,58
45,21
87,37
346,97
220,29
167,77
356,26
50,51
371,8
90,29
76,24
41,10
409,33
246,93
108,86
254,13
153,36
45,14
392,54
84,31
391,38
264,97
320,78
336,78
182,88
129,76
186,23
411,16
308,83
367,69
376,51
398,68
113,30
227,18
212,83
327,55
107,28
164,45
137,5
265,88
122,6
68,94
15,44
239,23
276,3
279,22
291,51
385,42
87,48
14,14
258,49
26,21
271,95
412,7
234,35
163,101
331,81
18,29
60,45
356,62
139,77
396,47
75,37
150,26
172,19
155,77
46,91
394,21
140,36
214,39
108,43
290,66
145,55
312,43
148,100
276,17
24,42
333,96
5,8
226,58
281,74
101,4
254,41
3,62
296,52
6,25
410,36
356,86
327,34
238,86
193,26
302,89
36,13
165,84
147,2
258,3
61,3
172,10
197,30
343,83
93,93
98,8
280,91
86,100
198,55
166,12
23,56
82,97
28,37
377,48
395,68
396,78
345,95
199,76
403,4
223,90
353,47
104,29
16,57
125,78
401,46
221,16
115,72
246,24
103,76
73,9
93,86
229,65
49,16
159,95
0,33
398,43
3,44
6,11
410,54
28,60
32,39
171,89
65,33
121,60
300,54
246,19
250,94
262,9
158,78
234,7
74,19
260,55
244,92
245,74
25,32
341,44
185,93
370,99
68,17
271,11
357,61
344,30
37,5
94,78
276,53
337,65
230,67
316,51
192,65
146,69
257,78
167,18
171,87
172,95
196,85
143,37
150,57
44,33
394,48
286,98
52,97
143,74
237,91
111,11
192,41
101,33
340,81
126,59
299,2
73,84
130,53
105,30
34,2
229,101
67,86
31,100
288,78
270,82
126,34
202,89
25,59
302,20
71,98
374,49
48,67
233,73
41,36
261,92
354,37
402,34
388,81
101,83
198,13
313,67
334,54
191,38
149,99
282,75
175,73
307,65
143,48
147,53
293,62
333,87
261,69
286,87
362,44
163,85
111,38
77,82
24,98
316,96
358,48
395,6
345,29
166,93
260,18
107,58
218,75
378,78
33,54
112,30
147,58
2,85
97,81
152,47
315,6
262,84
83,34
266,27
69,27
163,90
254,25
326,49
42,63
5,73
187,64
279,101
248,82
156,43
159,46
270,39
126,87
331,23
157,68
268,73
252,70
297,20
208,36
317,73
286,54
290,45
36,76
152,54
98,88
5,33
83,43
229,8
358,83
183,28
77,68
62,61
230,25
123,49
395,52
87,47
309,17
168,37
370,33
136,14
356,28
208,27
318,80
104,92
125,15
342,74
165,30
22,34
279,10
352,31
372,82
45,20
391,40
377,9
49,81
395,45
274,76
64,77
282,60
196,23
114,85
39,22
389,99
290,63
148,65
61,86
122,100
56,21
192,26
84,24
234,70
400,55
252,83
396,3
182,89
329,96
103,50
19,35
76,16
22,60
387,26
169,69
375,4
306,86
382,78
59,57
294,42
6,53
217,15
176,74
124,61
36,17
221,11
21,94
114,71
344,53
115,28
170,68
262,43
190,3
27,56
301,4
205,51
153,53
75,94
65,68
121,39
176,65
107,20
144,26
12,97
216,71
347,25
384,13
76,6
148,94
365,79
165,50
10,91
113,15
3,56
59,55
205,44
259,66
188,100
227,3
89,38
235,67
363,22
35,62
181,3
3,73
63,35
135,11
75,36
293,101
186,33
175,1
222,36
352,67
187,2
262,37
375,19
158,90
141,2
323,25
52,54
109,67
111,94
385,59
321,83
217,98
126,100
331,38
95,1
60,37
393,52
378,23
189,77
7,74
158,50
128,97
367,88
333,24
133,75
134,75
52,61
126,28
348,14
3,38
84,59
160,86
327,26
92,11
403,7
206,7
99,75
410,95
22,96
226,90
394,4
158,53
369,63
316,79
27,4
358,27
109,53
295,85
25,94
153,17
321,45
378,25
33,31
297,85
194,10
16,64
180,73
179,89
236,94
27,29
287,18
345,63
109,46
313,38
77,5
277,8
388,13
89,2
38,69
370,96
228,6
303,99
231,59
325,50
218,28
272,66
165,78
58,8
337,55
305,14
179,94
415,65
62,20
392,96
338,78
326,98
