116,1069
30,288
350,437
170,583
52,853
354,587
186,41
317,939
275,271
130,505
52,883
309,1010
95,191
87,114
300,718
205,877
317,659
251,635
273,924
337,118
269,168
256,644
143,399
262,658
226,851
41,436
291,237
132,305
152,218
322,864
72,752
34,580
111,463
201,329
126,278
293,527
142,899
90,368
145,1019
120,980
364,1000
21,782
215,479
221,829
14,926
285,94
264,597
295,984
304,764
316,865
246,573
179,416
46,692
110,1065
343,972
54,970
311,812
14,605
137,871
342,828
84,623
260,231
40,1018
140,289
252,235
311,124
70,159
310,872
225,640
27,425
235,242
109,725
146,320
121,427
296,43
148,641
75,931
294,1022
220,245
61,961
232,51
93,269
316,155
257,896
308,686
229,163
144,465
317,17
29,743
153,222
111,653
35,279
57,965
330,1062
136,171
81,801
130,33
230,820
239,422
324,663
214,519
233,126
321,839
136,177
155,162
151,729
204,564
313,811
32,244
84,226
17,96
39,600
112,503
188,0
302,131
172,791
261,61
339,459
364,559
166,134
168,236
308,120
294,1057
173,666
234,763
33,380
355,38
247,204
212,881
178,842
286,251
75,258
195,395
352,774
125,270
310,705
299,473
115,500
76,483
85,207
56,637
313,625
249,484
175,259
303,830
106,77
328,307
99,796
196,536
350,19
177,634
222,915
12,489
305,369
57,606
218,673
24,112
192,376
26,284
213,296
71,601
197,249
258,579
356,920
59,703
51,151
138,1014
84,804
77,608
334,735
215,639
262,742
207,355
97,302
138,12
184,847
32,460
23,661
14,654
12,125
65,577
30,749
91,886
193,789
289,726
288,1039
184,1095
7,314
4,627
174,217
3,161
71,903
153,391
357,499
300,997
287,374
146,496
28,175
149,933
134,813
179,581
331,47
101,993
251,694
209,655
316,574
329,911
306,1026
197,312
353,452
98,129
79,232
250,68
273,908
163,166
165,1056
96,712
133,989
326,110
19,626
103,53
0,181
164,956
115,713
46,638
267,895
217,568
108,748
65,403
82,902
174,224
260,918
359,337
189,910
287,67
154,433
9,179
67,133
61,1085
231,1025
8,1
150,470
48,770
130,180
228,695
342,136
77,894
328,817
229,727
160,1021
179,510
246,867
69,958
357,1023
2,755
169,609
144,1087
321,758
280,390
68,676
178,327
20,614
147,86
306,978
18,255
360,966
139,818
94,402
171,345
59,986
319,40
200,716
321,378
190,572
231,1086
17,728
143,424
201,445
238,538
78,526
24,107
215,205
355,346
164,223
60,24
14,363
297,442
3,665
268,544
216,209
49,1066
303,405
164,401
166,928
334,589
259,1045
11,602
28,468
64,458
61,142
300,714
183,888
211,971
286,781
105,315
127,808
298,708
178,35
312,370
91,396
187,339
28,488
198,802
99,905
299,50
9,979
298,988
207,591
229,1027
167,148
6,1075
145,495
183,30
204,590
106,144
240,733
295,807
248,515
356,185
313,84
132,504
53,998
152,907
36,756
1,318
85,909
325,127
142,234
320,15
299,706
46,178
343,893
219,292
314,746
19,897
245,466
227,1038
148,859
276,250
303,569
48,361
217,678
334,935
115,837
290,983
123,912
34,25
196,565
200,273
232,101
157,58
237,448
358,1070
269,822
207,785
347,221
271,54
258,1050
76,410
16,482
192,977
248,845
289,490
49,366
167,457
193,290
300,960
62,675
295,973
170,334
161,71
138,474
340,303
361,780
172,840
78,444
294,1028
349,423
332,916
237,66
141,844
58,154
110,472
301,518
113,354
15,28
344,385
293,449
307,576
252,486
221,48
130,516
355,152
3,803
240,996
288,628
190,585
319,656
164,814
274,955
28,809
169,1008
276,7
283,651
140,16
55,411
63,192
198,944
23,633
323,1081
327,441
0,940
242,1072
93,588
304,929
81,953
326,342
364,592
47,846
20,260
131,795
255,511
333,715
100,262
73,724
77,611
50,738
175,1017
136,11
73,8
342,335
208,2
123,18
179,356
247,1006
42,667
241,652
39,407
273,132
346,793
67,280
13,981
180,406
166,189
80,105
109,79
137,502
74,786
163,575
253,1004
80,347
177,22
84,860
296,381
112,557
348,869
326,454
105,143
43,930
363,790
162,426
97,1071
9,925
179,89
280,856
47,196
221,153
164,1058
303,174
73,1030
202,456
100,5
354,1089
292,1005
5,821
353,521
305,247
337,432
338,139
107,467
341,595
113,1042
252,319
24,1096
57,1054
195,938
126,642
338,900
360,799
74,533
158,371
213,295
219,188
63,351
281,937
20,827
303,976
286,300
49,612
156,211
119,671
285,584
294,341
41,951
274,336
243,534
113,44
103,631
307,702
108,744
